"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2024/03/30","オンライン決済 ST*インスタ研究室","-980","三井住友カード","未分類","未分類","","0","HAHwc_PpZClcVUjleK_Tw4s4OV3cXERy9k6wPwy0W00"
"1","2024/03/30","カードC1","-50000","三菱UFJ銀行","現金・カード","ATM引き出し","","0","s3iTeFNxNiaOhPgCfPJzgu_NYpqjxBIhuy-SjQloG1Y"
"1","2024/03/29","コメダ珈琲店 浦和松木店/iD","-1280","三井住友カード","食費","カフェ","","0","-Fp5KsXptjIyIFNjOPUVuKpI1i-hwGmhH9UyjPNOPx0"
"1","2024/03/29","コカ・コーラ Cmode 自販機/iD","-140","三井住友カード","食費","食料品","","0","rywzPo2E3Q3jAev7EOAU29npMWZ17DfUCeazrQ9hHTg"
"1","2024/03/29","カードC1 セブンギンコウATM","-30000","三菱UFJ銀行","現金・カード","ATM引き出し","","0","pRrrK53Rs6y1B9hc1x2uE1wW8Qgu19oZlz9CM8NHGqg"
"1","2024/03/29","カードC1 セブンギンコウATM","-30000","三菱UFJ銀行","現金・カード","ATM引き出し","","0","C5vYXs1laACrPS9Vrvbwl3ZmyZ7VMjyoud5nVyV6nrI"
"1","2024/03/29","為替手数料 フリコミ テスウリヨウ","-220","三菱UFJ銀行","その他","雑費","","0","a9uWSY6rcI5hzeAQJOY80r_jsQZQlrxcLv_-nr8rj30"
"1","2024/03/29","振込IB2 スエタケ リサ","-200000","三菱UFJ銀行","未分類","未分類","","0","62ksjlQsPAQzu0cRd8KEOh42ujt6iIJ8shLDDWs1-54"
"1","2024/03/28","ビーンズキッチン武蔵浦和/iD","-830","三井住友カード","未分類","未分類","","0","FiyK3Ddh_OfjkM-Vtd3mS0KgXXNJBaUroxKRHu0Xj2M"
"1","2024/03/28","ファミリーマート/iD","-1160","三井住友カード","食費","食料品","","0","MNGJfM3Qf4pYOQ1GiJoyopp3hFzt0nI8G1q0Q1P3yH4"
"1","2024/03/28","アツプシ―デイジ―","-13200","三井住友カード","未分類","未分類","","0","G_7mfQUv2HhQqbaZpvjdmvln-mrPZ0JCvUcGd8Jsj6A"
"0","2024/03/27","ラクテンカ-ドサ-ビス","-196369","楽天銀行","現金・カード","カード引き落とし","","1","79oll4ZVe4fABiIvYf7HSs-OjpBLy6OHmbKinnz8YeQ"
"1","2024/03/27","楽天銀行 フ-ガ支店 普通預金 3378281 西野 美紀(依頼人名:スエタケ シユウヘイ 内容: 管理番号:20240201-16648823)","-20000","楽天銀行","未分類","未分類","","0","qLOFxly4_8t_7eej5TElpCDRlZ_SszFPLFZyT57p9bM"
"1","2024/03/27","サイゼリヤ","-3850","楽天カード","食費","外食","","0","MMarpIlNeS1_O1zPJgxHTQDz2CrzjHc8ivayfGs_WM0"
"1","2024/03/27","APPLE COM BILL","-800","楽天カード","通信費","その他通信費","","0","4JPbpfqPFS0opLMlFjpyHmll6exMRRZ9sG-pPtCF490"
"1","2024/03/27","セブン-イレブン/iD","-210","三井住友カード","食費","食料品","","0","k2MOJrDBfkV4FvrwrLPSu2SIWaDg3SlHflueIwNTxAo"
"1","2024/03/27","テックランドイオン川口店/iD","-21000","三井住友カード","特別な支出","家具・家電","","0","V507F4GNb6907lkviPJCTOVES8zdTCZSM4vpADFl5kU"
"1","2024/03/27","ZOOM.US 888-799-9666 (SAN JOSE )","-2338","三井住友カード","未分類","未分類","","0","bogIY7E6jtyJPI0yfCVi_rSEhB5dUaEKz6GGpdaAHeY"
"1","2024/03/27","お名前.comレンタルサーバー","-1573","三井住友カード","通信費","その他通信費","","0","NN62S6FUxBglD_zycbIFaUrqIZ3WQx14Xpm5zhanay4"
"1","2024/03/27","GOOGLE PLAY JAPAN","-250","三井住友カード","通信費","情報サービス","","0","BQmRC0Wd_moKzCvi08dcyDRiUD_Cynbnt41ZJ1aYzxk"
"1","2024/03/27","freee","-52536","三井住友カード","その他","事業経費","","0","hWmK8ETVp-_9V17v-XmiJyu7zC_UBROj5PHkLrX7d_U"
"1","2024/03/27","freee","-2860","三井住友カード","その他","事業経費","","0","462nRbC1vnCtR1jENP7hCyL05FNnruSHFh0fj8fXeMc"
"1","2024/03/27","Chatwork","-924","三井住友カード","未分類","未分類","","0","8H3bLfZ-COBqJzJATmRqfw0KFQV_mQTgxVktToDI4gI"
"1","2024/03/27","口座振替 RTK ペイペイ","-10000","三菱UFJ銀行","未分類","未分類","","0","-X1UIFKF9rp8ZtomYeojDiV800VoE-HV5TraRUbN988"
"1","2024/03/27","口座振替3 NSS.ボスジムジ","-11440","三菱UFJ銀行","未分類","未分類","","0","xAX_rJH-QOknp4edQENOsS0Ubj3FY9SrltWuVA2XWG4"
"1","2024/03/27","口座振替4 オリコ","-8033","三菱UFJ銀行","現金・カード","カード引き落とし","","0","qckWO1szpiR-UmD5E6BbS3y4N5KxgHXtM1JNIEm7QAw"
"1","2024/03/26","スエタケ シユウヘイ","217000","楽天銀行","未分類","未分類","","0","kp6dVkoBeBW4IK17xDSspR8BLPnkWFp11SjCFKfmLXc"
"1","2024/03/26","ニツコウジドウシヤ","-17060","楽天カード","交通費","タクシー","","0","TLiVnvi6bbWASou74dXpAlXLiQxya5klaR5vnEq1vMU"
"1","2024/03/26","APPLE COM BILL","-3200","楽天カード","通信費","その他通信費","","0","ZrR6hOIT6SB6y2nFfEHJrM0GJhGcCQfvwLqSw8MBq1Q"
"1","2024/03/26","APPLE COM BILL","-3200","楽天カード","通信費","その他通信費","","0","PDxTOpmuDM37XnEIAs5IVg-X7dX2QwhnEtp-3q-ugiw"
"1","2024/03/26","マコナリシヤチヨウ","-3000","楽天カード","現金・カード","カード引き落とし","","0","TyxZQSQn7UjdF3HTSjSwhMCRG37JTtJ1T4ew7NhXe6Y"
"1","2024/03/26","ADOBE *ADOBE (ADOBE.LY/JPJP)","-7780","三井住友カード","その他","事業経費","","0","Q0bNPIzs192Tib1-TVI6F_Jgg1T_zuTNNEQmFbW2rvs"
"1","2024/03/26","ソフトバンクワイモバイルまとめて支払い","-1026","三井住友カード","通信費","携帯電話","","0","2eTp5cxG_SfJFmOaKbDNZOYNPhTMGmaoKWXNDzqZU7s"
"1","2024/03/26","カ-ド","-70000","三菱UFJ銀行","現金・カード","ATM引き出し","","0","zthbhEIRrCNEi5Hpdv-mDR5lO8xwXgslCNyokQqgrA0"
"1","2024/03/26","振込IB1 アコム(カ","-120000","三菱UFJ銀行","未分類","未分類","","0","jVKotzJWlvygrRPfzULuG6tAkT8JdUFFxIw8NSyS4u4"
"0","2024/03/26","口座振替3 ミツイスミトモカ-ド","-129919","三菱UFJ銀行","現金・カード","カード引き落とし","","1","m_LWtn8iyi3T_-p9cKVd3wfKqPgdFMEye0XAUSTaV4o"
"1","2024/03/26","振込1 スエタケ シユウヘイ","580000","三菱UFJ銀行","未分類","未分類","","0","MkOpLc_JSxO4Rh5eWsrMQEVLrME1GRkG9UCdFyj88X4"
"1","2024/03/25","コメダコーヒーテン ウラワマツ","-1470","楽天カード","食費","カフェ","","0","F5jqhXii-nPhgbwXYCzKKwE22YspAc4e8v05yJn9idQ"
"1","2024/03/25","フアミリーマート","-1160","楽天カード","食費","食料品","","0","SJHzudgHk2L6sz40jUcdSgt88v3Ibf02V4wp41mStIc"
"1","2024/03/25","TWITTER PAID FEATURE利用国US","-980","楽天カード","未分類","未分類","","0","tpG9oG4zRu59zysGVvjyZec8WBRP-RMpXPThxUGk64g"
"1","2024/03/25","振込IB2 ミツイスミトモカ-ド (カ","-235226","三菱UFJ銀行","現金・カード","カード引き落とし","","0","ST-699FnW8NwOKXdU-eqX4b_npprVvW_i0p-IJLDLxY"
"1","2024/03/25","カードC1 セブンギンコウATM","300000","三菱UFJ銀行","未分類","未分類","","0","8udK7jyT_Um9Ugf0AMDOdmkRm0CP4VTEsMMX-hGGn2Q"
"1","2024/03/24","ローソン","-1433","楽天カード","食費","食料品","","0","naP51aRX-lgn6_FDWWK1i_JBjloKATUfBh0ceHX52Cg"
"1","2024/03/24","コミヤサケテン","-22500","楽天カード","未分類","未分類","","0","WlMlvSh5icxh1mvU5J9_irJM7q-Xd2Liw8XrjfwuPJ8"
"1","2024/03/24","ニトリ","-7181","楽天カード","日用品","日用品","","0","3jLuptVq6gagfmoijpeMrLGtVkJ_2ueBnIJtmew1SMc"
"1","2024/03/24","APPLE COM BILL","-3200","楽天カード","通信費","その他通信費","","0","VfXt3_eOu9RpMUuDqaJJlYBrVNBdvkKKQRUWe1ufwyU"
"1","2024/03/23","トウキヨウコクサイクウコウダイ4","-6120","楽天カード","未分類","未分類","","0","sdyhamVMuGIBlpViaaG7LS00hWSOUoAv3mPTQQCE5wQ"
"1","2024/03/23","タリ-ズコ-ヒ-","-1360","楽天カード","食費","カフェ","","0","nclihlZRNN9DDbQ-weuphCd6p535wgooCnkE2LneyBQ"
"1","2024/03/23","キタウイング","-6329","楽天カード","現金・カード","カード引き落とし","","0","qeYs_PDIcIw_kmF4wGk7TU5921wR25VerM2CIcQVztU"
"1","2024/03/23","ハネダクウコウタ-ミナルビル","-1110","楽天カード","食費","その他食費","","0","IyP0Nlwu0eXQ7FKPwZ-M7X_TASE0g8Awqdp1qhoR18I"
"1","2024/03/23","口座振替 RTK ペイペイ","-10000","三菱UFJ銀行","未分類","未分類","","0","GcQNj4vDoq8N5rB_iPgjH4F_62_74p98u7PajtobFSw"
"1","2024/03/22","イオンリユウキユウ シヨクヒン","-1199","楽天カード","日用品","日用品","","0","HeVPWXnouqJZleryJ2kDZsBOP1K0gn8RJasyNhiItOA"
"1","2024/03/22","APPLE COM BILL","-8000","楽天カード","通信費","その他通信費","","0","yrH07l91aS_FLBKxCT5QslhtLsVavxihyKM5G16KhT4"
"1","2024/03/22","APPLE COM BILL","-8000","楽天カード","通信費","その他通信費","","0","7WGr5OXgk8P9WxzNRh_mE-rMq2AIoDs5z-k_0J4xHEs"
"1","2024/03/22","APPLE COM BILL","-8000","楽天カード","通信費","その他通信費","","0","KiSEus5zfqNPrh50GDsprwZx5jptYPHbSkpeGQiIROc"
"1","2024/03/22","APPLE COM BILL","-8000","楽天カード","通信費","その他通信費","","0","8Eh3qj7TBOV4HpfWSNd25GL9lz1piB_SJsWgOfGTqBU"
"1","2024/03/22","APPLE COM BILL","-960","楽天カード","通信費","その他通信費","","0","NGNhhZQtBq4Uu__wDi4iRbmo0m4iEMIWZZLx7-jZscQ"
"1","2024/03/22","口座振替 RTK ペイペイ","-20000","三菱UFJ銀行","未分類","未分類","","0","8EFsU_5y__yTjSl4cCWteKaMSpn5DNb-yxNCB4RIFRw"
"1","2024/03/22","口座振替 RTK ペイペイ","-10000","三菱UFJ銀行","未分類","未分類","","0","tw1yXYi7-21B8PwklqhbfAK-VZE07rfpY2CKphYYMXE"
"1","2024/03/21","マツモトキヨシチエ-ンミヤコジ","-1748","楽天カード","日用品","ドラッグストア","","0","SJ-dMp02QwZv87zI8jRou-u0jLuHkVUu0ouaNGleFos"
"1","2024/03/21","アイコスオンラインストア","-8982","楽天カード","未分類","未分類","","0","BRExFE7nXQZSW96YwMmegzUyzgjXBh0S-JFhUDpt-_Q"
"1","2024/03/20","ENEOS-SS (ヘンサイヘンコウ","-4000","楽天カード","自動車","ガソリン","","0","x_VSzaxusYe5ow4RxztGSFavMSTgpuXgxRKfboyYoTc"
"1","2024/03/20","フアミリーマート","-1755","楽天カード","食費","食料品","","0","448Y2vjtFbYDoZwhCZmHK5uIK35q2ARBzIeAUtlS5LU"
"1","2024/03/20","セブン-イレブン","-240","楽天カード","食費","食料品","","0","CmqxMI-PYaJc8ZGCuMyptcyqp68MHw3siGApaspuZY0"
"1","2024/03/20","セブン-イレブン","-4759","楽天カード","食費","食料品","","0","kkgbsHTl4XCJ_sKzX-pc7UFxkqS8uHU1etce_fbTXyA"
"1","2024/03/20","口座振替 RTK ペイペイ","-10000","三菱UFJ銀行","未分類","未分類","","0","_WoXw3O6MpVUZaEkNDDh0jOsJxgqku9bA8vp2oViTn0"
"1","2024/03/19","APPLE COM BILL","-1600","楽天カード","通信費","その他通信費","","0","faFfLCe43hxzD-lsuc9FIgS_uIbPWskI_y3B23gVOeY"
"1","2024/03/19","APPLE COM BILL","-8160","楽天カード","通信費","その他通信費","","0","C_d1bDoEibTaEkfvIo7k0Uvog7xFpAQsn97ayqA3iWo"
"1","2024/03/19","APPLE COM BILL","-4000","楽天カード","通信費","その他通信費","","0","e0GlROm5viMHVRO2fgYB7WFnKNbJh-q7B8Y3f52Qong"
"1","2024/03/19","APPLE COM BILL","-800","楽天カード","通信費","その他通信費","","0","bM6o4Xa-IEG7DG7zUP9AHplds0neOi6zpVwlK_vdVl4"
"1","2024/03/19","カードC1","-70000","三菱UFJ銀行","現金・カード","ATM引き出し","","0","kOOWAiEB2c7n3iSH6bFQvJsyDhiSTOsNqsl5-8PKrwM"
"1","2024/03/18","セブン-イレブン","-180","楽天カード","食費","食料品","","0","GFn0huUMB5H1wE2IMhmecYf6Sx4udSc9EVqbwk0QXlQ"
"1","2024/03/18","セブン-イレブン","-1320","楽天カード","食費","食料品","","0","qxD6Eb9mCk9dGZFOQVjdUDQS3C86BxRJyZ0w_Mm59nc"
"1","2024/03/18","APPLE COM BILL","-1500","楽天カード","通信費","その他通信費","","0","skNuwlGRyFnYTYczAKikMzhBul-wmpJGV2U-LMAcT2c"
"1","2024/03/18","ニンテンドーEショップ","-2520","楽天カード","未分類","未分類","","0","zxSfAeNgEzlk9OYD6yioixNbFIr7EEJBvhrx-5Vz0yk"
"1","2024/03/18","振込2 ウラワゼイムシヨ","126800","三菱UFJ銀行","未分類","未分類","","0","prCkTIDO7kApMytIrVIgNTOtCCpyaLVhtnLABPgppn0"
"1","2024/03/17","マイニンテンドーストア","-2269","楽天カード","趣味・娯楽","映画・音楽・ゲーム","","0","NCkJm1H4oRVu3N0d8KeeCPOMwAThpkGe5ZtNF90J4Ag"
"1","2024/03/17","ヤオコーウラワナカオテン","-3236","楽天カード","食費","食料品","","0","u1i00kFlUoBA8VTEazwD7QXCy158eiP8x3hl4Q-Sj_s"
"1","2024/03/16","キユウベイヤ","-1155","楽天カード","食費","食費","","0","lryGMhDWoXActVjw1iytmZNn8i-oipflSf6euh53DR8"
"1","2024/03/16","サンドラツグ","-4263","楽天カード","日用品","ドラッグストア","","0","mQ24jFgCJSQ1BYuTYfgHSdbDoiHd1-TFj4cL56dMxwI"
"1","2024/03/16","セブン-イレブン","-1460","楽天カード","食費","食料品","","0","SLB_kfp4Ytv1_rTJX2BMxkd9jwVvHHTH9tHKPB-fuKk"
"1","2024/03/16","ドラツグストアセキオオマギ","-1513","楽天カード","日用品","ドラッグストア","","0","NkKWLBa7YUxfAR8gPySM-5vFic6CYsfUekSEBqtPCJY"
"1","2024/03/15","コメダコーヒーテン ウラワマツ","-1330","楽天カード","食費","カフェ","","0","r5azmpCzj2DvF7UX4IcqASshu3g1K6ETIiBS7jX2M2w"
"1","2024/03/15","ソフトバンクM(02月分)","-992","三井住友カード","通信費","携帯電話","","0","jNMaApJxjDVi41N2IRUOk7z0XGIogu5g_U4S9AfopqA"
"1","2024/03/15","回収事務手数料 2月分","-440","三井住友カード","その他","雑費","","0","ONaC624-84Fh9vSZPedlE0tv4MAUsf3nm4UGQD_P0rM"
"1","2024/03/14","セブン-イレブン","-2265","楽天カード","食費","食料品","","0","Iu0gNthw8gR-mtQxmcFzZwWFB0AIzbyrOoQl4T8work"
"1","2024/03/13","APPLE COM BILL","-4000","楽天カード","通信費","その他通信費","","0","ztj6Vx6baFxAbpp3GCn-kpWc8IMtVV4Wd5qFA-URjF8"
"1","2024/03/12","ART OF BLACK","-5838","楽天カード","未分類","未分類","","0","hnHwPxqfiN_pVu-eoBWSU5fBYCG3Y8LnfRDHvT9EFFo"
"1","2024/03/12","フアミリーマート","-226","楽天カード","食費","食料品","","0","1lZ4-t10ySMmUvx4QG9eYqH3FOlaBzhz_pQwUAVF8tE"
"1","2024/03/12","ドラフターズ","-2495","楽天カード","未分類","未分類","","0","cFO-DWcgJSgXNMslvJRRw4KaHEmKAQ5eCiHrHcVQ7ns"
"1","2024/03/12","口座振替 RTK ペイペイ","-10000","三菱UFJ銀行","未分類","未分類","","0","UHSuj1xixM9B1e2Y4W98QRq_tNwD3EB2YrB7n7I4AmU"
"1","2024/03/12","口座振替4 オリコ","-15430","三菱UFJ銀行","現金・カード","カード引き落とし","","0","fQWsg1l6MnGaHaCOWsJgWLB3RR57KKKA8ICuiJQ8hMo"
"1","2024/03/12","口座振替4 オリコ","-8470","三菱UFJ銀行","現金・カード","カード引き落とし","","0","F_evCn0blIGjJcwNU40dMl4zaWEQ4FvXaqYR87FqhCc"
"1","2024/03/11","セブン-イレブン","-1316","楽天カード","食費","食料品","","0","CFuIw1t30YwFpCGjGWkJbr5Iawp9M7KOL3s5IHbemjc"
"1","2024/03/11","ドラフターズ","-5485","楽天カード","未分類","未分類","","0","fYl18-NahqtLZg1p-waugbilnPv57lJtmiC0ob7cxeY"
"1","2024/03/11","CLAUDE.AI SUBSCRIPTI利用国US","-3011","楽天カード","未分類","未分類","","0","siABISHwoO1Uz26lylGuqPbg3rJ7t-e8B4jBnb-k0Go"
"1","2024/03/10","ビツグボ-イ","-3344","楽天カード","食費","外食","","0","iMFUrRAaID2F5fSY_NYX9kGF9vVSZ8mpa7S9yLqD6y4"
"1","2024/03/10","プレミアムウオ―タ―","-3974","三井住友カード","食費","食費","","0","_K4H3o4FpiZzZEzMb3rIbK9_Vdsh9p7KNDBrU-sbZKY"
"1","2024/03/09","ローソン","-1591","楽天カード","食費","食料品","","0","43ZHbJcPDoWAx46I-IRB3Zmtt4S-LswAmWOtlo0KX9I"
"1","2024/03/09","セブン-イレブン","-689","楽天カード","食費","食料品","","0","3ESkGQbe77Je8LWBM6trdDos7cD1XXkSYbHHZxVFgYQ"
"1","2024/03/06","セキヤツキヨクオオマギテン","-712","楽天カード","健康・医療","薬","","0","Il78XIDMSU955sCSdE_Cg3awj2aejlRd2jwXOKzh04A"
"1","2024/03/06","ドラツグストアセキオオマギ","-791","楽天カード","日用品","ドラッグストア","","0","r8yWg0AzAIWVBmlMPdiB8iQTzlUW9NLqHJ2uTGzl_cY"
"1","2024/03/05","ローソン","-1202","楽天カード","食費","食料品","","0","RWLOjwUvAZxB7gJXu0P517ICTT_tXuULtMIpDOwuqTA"
"1","2024/03/05","コメダコーヒーテン ウラワマツ","-1970","楽天カード","食費","カフェ","","0","OWctV19QxFGpbl0cypACAh_-_zHkxY1FfsHs9W6LiHc"
"1","2024/03/05","ソフトバンクM(02月分)","-27109","三井住友カード","通信費","携帯電話","","0","PjV7WPdfm0jWk-pOJ9QIKHhwCFExGRyXyYhMaoLtRjg"
"1","2024/03/04","タリ-ズコ-ヒ-","-840","楽天カード","食費","カフェ","","0","2QDHp9dkXg4czribKvv_pECDEofiCvWHlJrU49Mydcw"
"1","2024/03/04","口座振替3 ビユ-カ-ド","-11980","三菱UFJ銀行","現金・カード","カード引き落とし","","0","0zrwgNP-PUaakkckUzs08Jtyjj1wdx9fknQYCdnhjNE"
"1","2024/03/04","振込1 スエタケ シユウヘイ","81155","三菱UFJ銀行","未分類","未分類","","0","msi3FqHZ_7jVvk9sqojD-OHb9_4CBYC6-bvP9YJULh0"
"1","2024/03/03","セブン-イレブン","-1160","楽天カード","食費","食料品","","0","sEkTZsrFrlDZcjY3dS26gJvKsF_wRBcgd_oh414tp2Q"
"1","2024/03/02","カブシキガイシヤオオクラビ","-1800","楽天カード","未分類","未分類","","0","Ly_2kEjO2_cIF1carzOggp-cSslJyiKC4eA7cf4QP5o"
"1","2024/03/02","カブシキガイシヤオオクラビ","-2540","楽天カード","未分類","未分類","","0","fVvU-2f_0KOELZafNjHpY2R-y22YCISp8V34wR-T89s"
"1","2024/03/02","ジエイア-ルトウカイ","-14420","楽天カード","交通費","電車","","0","x3mRvl7gqXnyhK2gdackGYuMeGH9MFLeccl4I1Jl_YI"
"1","2024/03/01","PayPay チャージ","-100000","PayPayカード","現金・カード","電子マネー","","0","FlMDTIXkIILzNxVxDDUkV1Ja0dx4OQWl35abhAM2ysI"
"1","2024/03/01","イオングル-プ","-1495","楽天カード","日用品","日用品","","0","HP6uxLqrDEJkPdpiDGq1BP1tWquTFSl4GecMnRYYGK4"
"1","2024/03/01","イオングル-プ","-222","楽天カード","日用品","日用品","","0","BwCEsv5aRTxSY38ofNQgFkguFeyPJQXJwrb32d9XQng"
"1","2024/03/01","ダイエ- エスエム","-254","楽天カード","食費","食料品","","0","9E7bFmUac34iZL4dVAAd9i68h6pfc4xBg_uTyLwIuQs"
"1","2024/03/01","フアミリーマート","-1160","楽天カード","食費","食料品","","0","TTzRRETUIYQMsi9zVkj_HmyoqGMY8Cb3bYz1ozCbCZE"
"1","2024/03/01","ジエイア-ルトウカイ","-9460","楽天カード","交通費","電車","","0","S2Iu_2vpHzjm1QDBbRdAPHEjjijMvxG0KZ7sco8S55w"
"1","2024/03/01","ジエイア-ルトウカイ","-4960","楽天カード","交通費","電車","","0","LvuSxlMYYq8FBSuaoAzwjO6F9fNPSTQrt9IkdssMlz0"
